"Date","Price","Open","High","Low","Vol.","Change %"
"04/25/2018","237.54","237.54","237.54","237.54","","0.78%"
"04/24/2018","235.69","235.69","235.69","235.69","","-0.04%"
"04/23/2018","235.79","235.79","235.79","235.79","","0.37%"
"04/20/2018","234.91","234.91","234.91","234.91","","0.57%"
"04/19/2018","233.59","233.59","233.59","233.59","","-0.67%"
"04/18/2018","235.16","235.16","235.16","235.16","","-0.27%"
"04/17/2018","235.80","235.80","235.80","235.80","","-0.08%"
"04/16/2018","235.99","235.99","235.99","235.99","","-0.61%"
"04/13/2018","237.44","237.44","237.44","237.44","","-0.69%"
"04/12/2018","239.10","239.10","239.10","239.10","","-0.69%"
"04/11/2018","240.75","240.75","240.75","240.75","","0.81%"
"04/10/2018","238.82","238.82","238.82","238.82","","-0.24%"
"04/09/2018","239.40","239.40","239.40","239.40","","0.21%"
"04/06/2018","238.91","238.91","238.91","238.91","","-0.54%"
"04/05/2018","240.20","240.20","240.20","240.20","","-1.07%"
"04/04/2018","242.79","242.79","242.79","242.79","","0.64%"
"04/03/2018","241.24","241.24","241.24","241.24","","-0.54%"
"03/30/2018","242.54","242.54","242.54","242.54","","0.40%"
"03/29/2018","241.57","241.57","241.57","241.57","","-0.99%"
"03/28/2018","243.98","243.98","243.98","243.98","","-0.32%"
"03/27/2018","244.77","244.77","244.77","244.77","","0.58%"
"03/26/2018","243.37","243.37","243.37","243.37","","0.86%"
"03/23/2018","241.30","241.30","241.30","241.30","","0.16%"
"03/22/2018","240.91","240.91","240.91","240.91","","-0.26%"
"03/21/2018","241.53","241.53","241.53","241.53","","0.53%"
"03/20/2018","240.25","240.25","240.25","240.25","","0.09%"
"03/19/2018","240.03","240.03","240.03","240.03","","-0.38%"
"03/16/2018","240.95","240.95","240.95","240.95","","-0.45%"
"03/15/2018","242.03","242.03","242.03","242.03","","0.00%"
"03/14/2018","242.02","242.02","242.02","242.02","","1.86%"
"03/13/2018","237.59","237.59","237.59","237.59","","0.03%"
"03/12/2018","237.52","237.52","237.52","237.52","","0.02%"
"03/09/2018","237.48","237.48","237.48","237.48","","1.49%"
"03/08/2018","234.00","234.00","234.00","234.00","","-1.00%"
"03/07/2018","236.36","236.36","236.36","236.36","","0.22%"
"03/06/2018","235.85","235.85","235.85","235.85","","0.12%"
"03/05/2018","235.56","235.56","235.56","235.56","","0.35%"
"03/02/2018","234.75","234.75","234.75","234.75","","0.39%"
"03/01/2018","233.84","233.84","233.84","233.84","","-0.14%"
"02/28/2018","234.17","234.17","234.17","234.17","","0.63%"
"02/27/2018","232.70","232.70","232.70","232.70","","0.19%"
"02/26/2018","232.26","232.26","232.26","232.26","","-0.08%"
"02/23/2018","232.45","232.45","232.45","232.45","","0.11%"
"02/22/2018","232.20","232.20","232.20","232.20","","-0.40%"
"02/21/2018","233.14","233.14","233.14","233.14","","0.31%"
"02/20/2018","232.43","232.43","232.43","232.43","","0.45%"
"02/19/2018","231.40","231.40","231.40","231.40","","-0.18%"
"02/16/2018","231.82","231.82","231.82","231.82","","0.35%"
"02/15/2018","231.01","231.01","231.01","231.01","","-0.26%"
"02/14/2018","231.61","231.61","231.61","231.61","","1.05%"
"02/13/2018","229.20","229.20","229.20","229.20","","-0.43%"
"02/12/2018","230.19","230.19","230.19","230.19","","-0.22%"
"02/09/2018","230.69","230.69","230.69","230.69","","-0.22%"
"02/08/2018","231.20","231.20","231.20","231.20","","0.22%"
"02/07/2018","230.69","230.69","230.69","230.69","","0.50%"
"02/06/2018","229.54","229.54","229.54","229.54","","0.47%"
"02/05/2018","228.46","228.46","228.46","228.46","","-0.17%"
"02/02/2018","228.84","228.84","228.84","228.84","","-0.23%"
"02/01/2018","229.36","229.36","229.36","229.36","","0.95%"
"01/31/2018","227.21","227.21","227.21","227.21","","-0.12%"
"01/30/2018","227.49","227.49","227.49","227.49","","-0.30%"
"01/29/2018","228.18","228.18","228.18","228.18","","-0.48%"
"01/26/2018","229.27","229.27","229.27","229.27","","-0.06%"
"01/25/2018","229.41","229.41","229.41","229.41","","-0.14%"
"01/24/2018","229.74","229.74","229.74","229.74","","0.06%"
"01/23/2018","229.61","229.61","229.61","229.61","","-0.36%"
"01/22/2018","230.45","230.45","230.45","230.45","","-0.45%"
"01/19/2018","231.50","231.50","231.50","231.50","","0.11%"
"01/18/2018","231.25","231.25","231.25","231.25","","-0.79%"
"01/17/2018","233.09","233.09","233.09","233.09","","1.04%"
"01/16/2018","230.70","230.70","230.70","230.70","","-0.17%"
"01/15/2018","231.10","231.10","231.10","231.10","","-0.21%"
"01/12/2018","231.58","231.58","231.58","231.58","","0.14%"
"01/11/2018","231.25","231.25","231.25","231.25","","-0.23%"
"01/10/2018","231.79","231.79","231.79","231.79","","0.69%"
"01/09/2018","230.20","230.20","230.20","230.20","","-0.39%"
"01/08/2018","231.11","231.11","231.11","231.11","","-1.14%"
"01/05/2018","233.77","233.77","233.77","233.77","","-0.34%"
"01/04/2018","234.57","234.57","234.57","234.57","","-0.83%"
"01/03/2018","236.54","236.54","236.54","236.54","","-0.69%"
"01/02/2018","238.19","238.19","238.19","238.19","","-2.00%"
"12/29/2017","243.06","243.06","243.06","243.06","","2.51%"
"12/28/2017","237.12","237.12","237.12","237.12","","1.59%"
"12/27/2017","233.40","233.40","233.40","233.40","","0.52%"
"12/26/2017","232.20","232.20","232.20","232.20","","-0.28%"
"12/22/2017","232.85","232.85","232.85","232.85","","1.29%"
"12/21/2017","229.89","229.89","229.89","229.89","","0.63%"
"12/20/2017","228.46","228.46","228.46","228.46","","0.16%"
"12/19/2017","228.10","228.10","228.10","228.10","","1.19%"
"12/18/2017","225.42","225.42","225.42","225.42","","0.63%"
"12/15/2017","224.00","224.00","224.00","224.00","","1.98%"
"12/14/2017","219.65","219.65","219.65","219.65","","-2.00%"
"12/13/2017","224.14","224.14","224.14","224.14","","0.05%"
"12/12/2017","224.03","224.03","224.03","224.03","","0.37%"
"12/11/2017","223.21","223.21","223.21","223.21","","-0.18%"
"12/08/2017","223.62","223.62","223.62","223.62","","-0.34%"
"12/07/2017","224.38","224.38","224.38","224.38","","-0.03%"
"12/06/2017","224.45","224.45","224.45","224.45","","1.06%"
"12/05/2017","222.10","222.10","222.10","222.10","","-0.08%"
"12/04/2017","222.27","222.27","222.27","222.27","","-0.54%"
"11/30/2017","223.47","223.47","223.47","223.47","","0.48%"
"11/29/2017","222.41","222.41","222.41","222.41","","0.52%"
"11/28/2017","221.25","221.25","221.25","221.25","","0.72%"
"11/27/2017","219.66","219.66","219.66","219.66","","-0.66%"
"11/24/2017","221.11","221.11","221.11","221.11","","-0.62%"
"11/23/2017","222.49","222.49","222.49","222.49","","-1.46%"
"11/22/2017","225.79","225.79","225.79","225.79","","2.40%"
"11/21/2017","220.49","220.49","220.49","220.49","","-0.25%"
"11/20/2017","221.05","221.05","221.05","221.05","","-1.52%"
"11/17/2017","224.46","224.46","224.46","224.46","","-0.69%"
"11/16/2017","226.02","226.02","226.02","226.02","","0.49%"
"11/14/2017","224.91","224.91","224.91","224.91","","-0.73%"
"11/13/2017","226.57","226.57","226.57","226.57","","0.22%"
"11/10/2017","226.07","226.07","226.07","226.07","","-0.41%"
"11/09/2017","226.99","226.99","226.99","226.99","","-0.69%"
"11/08/2017","228.56","228.56","228.56","228.56","","0.30%"
"11/07/2017","227.88","227.88","227.88","227.88","","-0.05%"
"11/06/2017","227.99","227.99","227.99","227.99","","-0.62%"
"11/03/2017","229.42","229.42","229.42","229.42","","-1.18%"
"11/02/2017","232.16","232.16","232.16","232.16","","0.48%"
"10/31/2017","231.04","231.04","231.04","231.04","","0.38%"
"10/30/2017","230.16","230.16","230.16","230.16","","0.14%"
"10/27/2017","229.83","229.83","229.83","229.83","","-1.05%"
"10/26/2017","232.26","232.26","232.26","232.26","","-0.44%"
"10/25/2017","233.28","233.28","233.28","233.28","","0.51%"
"10/24/2017","232.09","232.09","232.09","232.09","","0.42%"
"10/23/2017","231.11","231.11","231.11","231.11","","-0.58%"
"10/20/2017","232.46","232.46","232.46","232.46","","-0.73%"
"10/19/2017","234.18","234.18","234.18","234.18","","0.33%"
"10/18/2017","233.42","233.42","233.42","233.42","","-0.32%"
"10/17/2017","234.18","234.18","234.18","234.18","","1.08%"
"10/16/2017","231.68","231.68","231.68","231.68","","-1.24%"
"10/13/2017","234.58","234.58","234.58","234.58","","-0.98%"
"10/12/2017","236.90","236.90","236.90","236.90","","-0.62%"
"10/11/2017","238.38","238.38","238.38","238.38","","0.86%"
"10/10/2017","236.34","236.34","236.34","236.34","","0.57%"
"10/09/2017","234.99","234.99","234.99","234.99","","-0.81%"
"10/06/2017","236.90","236.90","236.90","236.90","","0.59%"
"10/05/2017","235.50","235.50","235.50","235.50","","-0.11%"
"10/04/2017","235.77","235.77","235.77","235.77","","0.69%"
"10/03/2017","234.15","234.15","234.15","234.15","","-0.26%"
"10/02/2017","234.77","234.77","234.77","234.77","","-0.55%"
"09/29/2017","236.07","236.07","236.07","236.07","","0.70%"
"09/28/2017","234.43","234.43","234.43","234.43","","0.27%"
"09/27/2017","233.79","233.79","233.79","233.79","","0.56%"
"09/26/2017","232.48","232.48","232.48","232.48","","-0.31%"
"09/25/2017","233.21","233.21","233.21","233.21","","-0.69%"
"09/22/2017","234.84","234.84","234.84","234.84","","-0.25%"
"09/21/2017","235.42","235.42","235.42","235.42","","0.29%"
"09/20/2017","234.74","234.74","234.74","234.74","","-0.09%"
"09/19/2017","234.96","234.96","234.96","234.96","","-1.04%"
"09/18/2017","237.42","237.42","237.42","237.42","","-0.40%"
"09/15/2017","238.38","238.38","238.38","238.38","","-0.76%"
"09/14/2017","240.20","240.20","240.20","240.20","","-0.34%"
"09/13/2017","241.02","241.02","241.02","241.02","","0.51%"
"09/12/2017","239.80","239.80","239.80","239.80","","-0.59%"
"09/11/2017","241.23","241.23","241.23","241.23","","0.79%"
"09/08/2017","239.35","239.35","239.35","239.35","","-0.43%"
"09/07/2017","240.38","240.38","240.38","240.38","","-0.22%"
"09/06/2017","240.92","240.92","240.92","240.92","","-0.29%"
"09/05/2017","241.63","241.63","241.63","241.63","","0.39%"
"09/04/2017","240.68","240.68","240.68","240.68","","0.29%"
"08/31/2017","239.98","239.98","239.98","239.98","","-1.17%"
"08/30/2017","242.83","242.83","242.83","242.83","","0.51%"
"08/29/2017","241.60","241.60","241.60","241.60","","-0.10%"
"08/28/2017","241.84","241.84","241.84","241.84","","-0.67%"
"08/25/2017","243.46","243.46","243.46","243.46","","-0.19%"
"08/24/2017","243.93","243.93","243.93","243.93","","-0.70%"
"08/23/2017","245.65","245.65","245.65","245.65","","0.09%"
"08/22/2017","245.44","245.44","245.44","245.44","","0.09%"
"08/21/2017","245.22","245.22","245.22","245.22","","-0.57%"
"08/18/2017","246.63","246.63","246.63","246.63","","-0.02%"
"08/17/2017","246.69","246.69","246.69","246.69","","-1.80%"
"08/16/2017","251.20","251.20","251.20","251.20","","-0.15%"
"08/14/2017","251.58","251.58","251.58","251.58","","0.15%"
"08/11/2017","251.20","251.20","251.20","251.20","","-0.02%"
"08/10/2017","251.24","251.24","251.24","251.24","","-0.71%"
"08/09/2017","253.04","253.04","253.04","253.04","","0.58%"
"08/08/2017","251.58","251.58","251.58","251.58","","0.47%"
"08/04/2017","250.41","250.41","250.41","250.41","","0.09%"
"08/03/2017","250.19","250.19","250.19","250.19","","-0.54%"
"08/02/2017","251.55","251.55","251.55","251.55","","-0.15%"
"08/01/2017","251.93","251.93","251.93","251.93","","0.53%"
"07/31/2017","250.61","250.61","250.61","250.61","","0.15%"
"07/28/2017","250.23","250.23","250.23","250.23","","0.37%"
"07/27/2017","249.30","249.30","249.30","249.30","","-0.54%"
"07/26/2017","250.65","250.65","250.65","250.65","","0.40%"
"07/25/2017","249.65","249.65","249.65","249.65","","0.43%"
"07/24/2017","248.59","248.59","248.59","248.59","","-0.23%"
"07/21/2017","249.16","249.16","249.16","249.16","","-1.63%"
"07/20/2017","253.30","253.30","253.30","253.30","","-0.21%"
"07/19/2017","253.84","253.84","253.84","253.84","","1.96%"
"07/18/2017","248.97","248.97","248.97","248.97","","0.53%"
"07/17/2017","247.66","247.66","247.66","247.66","","-2.07%"
"07/14/2017","252.90","252.90","252.90","252.90","","-0.01%"
"07/13/2017","252.93","252.93","252.93","252.93","","-0.84%"
"07/12/2017","255.07","255.07","255.07","255.07","","0.01%"
"07/11/2017","255.05","255.05","255.05","255.05","","1.10%"
"07/10/2017","252.28","252.28","252.28","252.28","","-1.46%"
"07/07/2017","256.01","256.01","256.01","256.01","","0.18%"
"07/06/2017","255.55","255.55","255.55","255.55","","-1.86%"
"07/05/2017","260.40","260.40","260.40","260.40","","1.78%"
"07/04/2017","255.85","255.85","255.85","255.85","","0.03%"
"07/03/2017","255.78","255.78","255.78","255.78","","-2.52%"
"06/30/2017","262.39","262.39","262.39","262.39","","1.25%"
"06/29/2017","259.14","259.14","259.14","259.14","","-2.13%"
"06/28/2017","264.79","264.79","264.79","264.79","","1.76%"
"06/27/2017","260.22","260.22","260.22","260.22","","0.82%"
"06/23/2017","258.11","258.11","258.11","258.11","","0.44%"
"06/21/2017","256.99","256.99","256.99","256.99","","-0.04%"
"06/20/2017","257.08","257.08","257.08","257.08","","-0.55%"
"06/19/2017","258.51","258.51","258.51","258.51","","-0.92%"
"06/16/2017","260.91","260.91","260.91","260.91","","-0.52%"
"06/15/2017","262.27","262.27","262.27","262.27","","-0.90%"
"06/14/2017","264.66","264.66","264.66","264.66","","0.98%"
"06/13/2017","262.10","262.10","262.10","262.10","","0.94%"
"06/12/2017","259.66","259.66","259.66","259.66","","0.05%"
"06/09/2017","259.54","259.54","259.54","259.54","","-1.86%"
"06/08/2017","264.47","264.47","264.47","264.47","","-1.67%"
"06/07/2017","268.97","268.97","268.97","268.97","","2.78%"
"06/06/2017","261.69","261.69","261.69","261.69","","-0.37%"
"06/02/2017","262.65","262.65","262.65","262.65","","-1.40%"
"06/01/2017","266.38","266.38","266.38","266.38","","-1.85%"
"05/31/2017","271.39","271.39","271.39","271.39","","3.40%"
"05/30/2017","262.46","262.46","262.46","262.46","","-0.72%"
"05/29/2017","264.37","264.37","264.37","264.37","","-0.17%"
"05/26/2017","264.82","264.82","264.82","264.82","","-3.14%"
"05/24/2017","273.40","273.40","273.40","273.40","","3.49%"
"05/23/2017","264.19","264.19","264.19","264.19","","0.56%"
"05/22/2017","262.73","262.73","262.73","262.73","","-0.86%"
"05/19/2017","265.02","265.02","265.02","265.02","","-0.48%"
"05/18/2017","266.31","266.31","266.31","266.31","","-1.77%"
"05/17/2017","271.12","271.12","271.12","271.12","","1.42%"
"05/16/2017","267.33","267.33","267.33","267.33","","0.69%"
"05/15/2017","265.49","265.49","265.49","265.49","","-2.02%"
"05/12/2017","270.95","270.95","270.95","270.95","","1.65%"
"05/11/2017","266.55","266.55","266.55","266.55","","-1.83%"
"05/10/2017","271.52","271.52","271.52","271.52","","-0.22%"
"05/09/2017","272.13","272.13","272.13","272.13","","0.07%"
"05/08/2017","271.95","271.95","271.95","271.95","","-0.94%"
"05/05/2017","274.52","274.52","274.52","274.52","","0.53%"
"05/04/2017","273.08","273.08","273.08","273.08","","-0.64%"
"05/03/2017","274.85","274.85","274.85","274.85","","0.43%"
"05/02/2017","273.67","273.67","273.67","273.67","","-0.12%"
"04/28/2017","274.01","274.01","274.01","274.01","","-1.48%"
"04/27/2017","278.12","278.12","278.12","278.12","","0.96%"
"04/26/2017","275.48","275.48","275.48","275.48","","0.36%"
"04/25/2017","274.50","274.50","274.50","274.50","","1.21%"
"04/24/2017","271.22","271.22","271.22","271.22","","-0.12%"
"04/21/2017","271.55","271.55","271.55","271.55","","-0.57%"
"04/20/2017","273.11","273.11","273.11","273.11","","-0.48%"
"04/19/2017","274.43","274.43","274.43","274.43","","-0.41%"
"04/18/2017","275.57","275.57","275.57","275.57","","-0.33%"
"04/14/2017","276.49","276.49","276.49","276.49","","0.59%"
"04/13/2017","274.88","274.88","274.88","274.88","","0.01%"
"04/12/2017","274.84","274.84","274.84","274.84","","-1.24%"
"04/11/2017","278.28","278.28","278.28","278.28","","-0.80%"
"04/10/2017","280.53","280.53","280.53","280.53","","-0.27%"
"04/07/2017","281.29","281.29","281.29","281.29","","0.59%"
"04/06/2017","279.63","279.63","279.63","279.63","","-1.11%"
"04/05/2017","282.77","282.77","282.77","282.77","","-0.16%"
"04/04/2017","283.23","283.23","283.23","283.23","","-0.56%"
"04/03/2017","284.82","284.82","284.82","284.82","","-0.38%"
"03/31/2017","285.92","285.92","285.92","285.92","","0.91%"
"03/30/2017","283.35","283.35","283.35","283.35","","-0.17%"
"03/29/2017","283.82","283.82","283.82","283.82","","1.61%"
"03/28/2017","279.32","279.32","279.32","279.32","","-1.36%"
"03/27/2017","283.16","283.16","283.16","283.16","","-0.15%"
"03/24/2017","283.58","283.58","283.58","283.58","","-0.44%"
"03/23/2017","284.84","284.84","284.84","284.84","","0.48%"
"03/22/2017","283.47","283.47","283.47","283.47","","0.43%"
"03/21/2017","282.26","282.26","282.26","282.26","","-0.19%"
"03/20/2017","282.81","282.81","282.81","282.81","","-0.83%"
"03/17/2017","285.18","285.18","285.18","285.18","","0.19%"
"03/16/2017","284.63","284.63","284.63","284.63","","0.18%"
"03/15/2017","284.11","284.11","284.11","284.11","","0.69%"
"03/14/2017","282.17","282.17","282.17","282.17","","0.26%"
"03/13/2017","281.43","281.43","281.43","281.43","","-0.15%"
"03/10/2017","281.85","281.85","281.85","281.85","","0.46%"
"03/09/2017","280.55","280.55","280.55","280.55","","-0.57%"
"03/08/2017","282.15","282.15","282.15","282.15","","-0.29%"
"03/07/2017","282.98","282.98","282.98","282.98","","-0.56%"
"03/06/2017","284.56","284.56","284.56","284.56","","-0.47%"
"03/03/2017","285.91","285.91","285.91","285.91","","-0.06%"
"03/02/2017","286.08","286.08","286.08","286.08","","-1.50%"
"03/01/2017","290.44","290.44","290.44","290.44","","0.66%"
"02/28/2017","288.54","288.54","288.54","288.54","","0.06%"
"02/27/2017","288.36","288.36","288.36","288.36","","0.43%"
"02/24/2017","287.13","287.13","287.13","287.13","","1.44%"
"02/23/2017","283.06","283.06","283.06","283.06","","-0.28%"
"02/22/2017","283.86","283.86","283.86","283.86","","1.08%"
"02/21/2017","280.83","280.83","280.83","280.83","","-0.62%"
"02/20/2017","282.57","282.57","282.57","282.57","","0.29%"
"02/18/2017","281.76","281.76","281.76","281.76","","0.00%"
"02/17/2017","281.76","281.76","281.76","281.76","","-0.03%"
"02/16/2017","281.84","281.84","281.84","281.84","","0.15%"
"02/15/2017","281.43","281.43","281.43","281.43","","0.05%"
"02/14/2017","281.30","281.30","281.30","281.30","","0.09%"
"02/13/2017","281.06","281.06","281.06","281.06","","-0.39%"
"02/10/2017","282.16","282.16","282.16","282.16","","1.00%"
"02/09/2017","279.38","279.38","279.38","279.38","","-0.03%"
"02/08/2017","279.47","279.47","279.47","279.47","","-0.26%"
"02/07/2017","280.19","280.19","280.19","280.19","","0.28%"
"02/06/2017","279.40","279.40","279.40","279.40","","-0.08%"
"02/03/2017","279.63","279.63","279.63","279.63","","0.46%"
"02/02/2017","278.36","278.36","278.36","278.36","","0.41%"
"02/01/2017","277.21","277.21","277.21","277.21","","-0.16%"
"01/31/2017","277.66","277.66","277.66","277.66","","0.48%"
"01/30/2017","276.32","276.32","276.32","276.32","","-0.29%"
"01/27/2017","277.11","277.11","277.11","277.11","","0.05%"
"01/26/2017","276.98","276.98","276.98","276.98","","-0.12%"
"01/25/2017","277.30","277.30","277.30","277.30","","-0.10%"
"01/24/2017","277.59","277.59","277.59","277.59","","-0.49%"
"01/23/2017","278.96","278.96","278.96","278.96","","-0.84%"
"01/20/2017","281.32","281.32","281.32","281.32","","0.40%"
"01/19/2017","280.21","280.21","280.21","280.21","","0.72%"
"01/18/2017","278.21","278.21","278.21","278.21","","-0.57%"
"01/17/2017","279.81","279.81","279.81","279.81","","0.22%"
"01/16/2017","279.19","279.19","279.19","279.19","","0.41%"
"01/13/2017","278.05","278.05","278.05","278.05","","-0.94%"
"01/12/2017","280.68","280.68","280.68","280.68","","-0.25%"
"01/11/2017","281.38","281.38","281.38","281.38","","0.74%"
"01/10/2017","279.32","279.32","279.32","279.32","","-0.57%"
"01/09/2017","280.93","280.93","280.93","280.93","","0.23%"
"01/06/2017","280.28","280.28","280.28","280.28","","-0.80%"
"01/05/2017","282.54","282.54","282.54","282.54","","-0.10%"
"01/04/2017","282.83","282.83","282.83","282.83","","-0.22%"
"01/03/2017","283.45","283.45","283.45","283.45","","1.83%"
"01/02/2017","278.36","285.18","285.18","278.36","","-4.73%"
"12/30/2016","292.17","292.17","292.17","292.17","","2.54%"
"12/29/2016","284.94","284.94","284.94","284.94","","-0.26%"
"12/28/2016","285.67","285.67","285.67","285.67","","0.96%"
"12/27/2016","282.96","282.96","282.96","282.96","","1.40%"
"12/23/2016","279.06","279.06","279.06","279.06","","0.58%"
"12/22/2016","277.44","277.44","277.44","277.44","","-2.23%"
"12/21/2016","283.77","283.77","283.77","283.77","","3.25%"
"12/20/2016","274.85","274.85","274.85","274.85","","-0.14%"
"12/19/2016","275.23","275.23","275.23","275.23","","-1.21%"
"12/16/2016","278.60","278.60","278.60","278.60","","-0.77%"
"12/15/2016","280.75","280.75","280.75","280.75","","-0.89%"
"12/14/2016","283.28","283.28","283.28","283.28","","1.36%"
"12/13/2016","279.49","279.49","279.49","279.49","","0.22%"
"12/09/2016","278.87","278.87","278.87","278.87","","0.96%"
"12/08/2016","276.21","276.21","276.21","276.21","","-2.16%"
"12/07/2016","282.30","282.30","282.30","282.30","","1.16%"
"12/06/2016","279.07","279.07","279.07","279.07","","0.08%"
"12/05/2016","278.84","278.84","278.84","278.84","","-0.68%"
"12/02/2016","280.75","280.75","280.75","280.75","","1.21%"
"12/01/2016","277.40","277.40","277.40","277.40","","-0.95%"
"11/30/2016","280.05","280.05","280.05","280.05","","0.62%"
"11/29/2016","278.33","278.33","278.33","278.33","","0.32%"
"11/28/2016","277.44","277.44","277.44","277.44","","-0.10%"
"11/25/2016","277.71","277.71","277.71","277.71","","0.19%"
"11/24/2016","277.17","277.17","277.17","277.17","","-0.89%"
"11/23/2016","279.67","279.67","279.67","279.67","","0.58%"
"11/22/2016","278.05","278.05","278.05","278.05","","-0.01%"
"11/21/2016","278.08","278.08","278.08","278.08","","-0.41%"
"11/18/2016","279.22","279.22","279.22","279.22","","-0.61%"
"11/17/2016","280.94","280.94","280.94","280.94","","-0.25%"
"11/16/2016","281.64","281.64","281.64","281.64","","0.53%"
"11/14/2016","280.16","280.16","280.16","280.16","","-1.32%"
"11/11/2016","283.92","283.92","283.92","283.92","","1.26%"
"11/10/2016","280.39","280.39","280.39","280.39","","-0.59%"
"11/09/2016","282.06","282.06","282.06","282.06","","-0.02%"
"11/08/2016","282.11","282.11","282.11","282.11","","2.54%"
"11/07/2016","275.12","275.12","275.12","275.12","","-0.11%"
"11/04/2016","275.41","275.41","275.41","275.41","","0.01%"
"11/03/2016","275.37","275.37","275.37","275.37","","0.34%"
"11/02/2016","274.45","274.45","274.45","274.45","","0.61%"
"10/31/2016","272.78","272.78","272.78","272.78","","0.14%"
"10/28/2016","272.40","272.40","272.40","272.40","","0.77%"
"10/27/2016","270.33","270.33","270.33","270.33","","0.52%"
"10/26/2016","268.94","268.94","268.94","268.94","","-0.85%"
"10/25/2016","271.24","271.24","271.24","271.24","","0.09%"
"10/24/2016","271.00","271.00","271.00","271.00","","0.06%"
"10/21/2016","270.84","270.84","270.84","270.84","","1.07%"
"10/20/2016","267.98","267.98","267.98","267.98","","-0.16%"
"10/19/2016","268.40","268.40","268.40","268.40","","0.09%"
"10/18/2016","268.15","268.15","268.15","268.15","","-1.27%"
"10/17/2016","271.61","271.61","271.61","271.61","","-1.00%"
"10/14/2016","274.36","274.36","274.36","274.36","","0.42%"
"10/13/2016","273.21","273.21","273.21","273.21","","-0.63%"
"10/12/2016","274.95","274.95","274.95","274.95","","-0.68%"
"10/11/2016","276.84","276.84","276.84","276.84","","-0.96%"
"10/10/2016","279.53","279.53","279.53","279.53","","-0.16%"
"10/07/2016","279.99","279.99","279.99","279.99","","-0.20%"
"10/06/2016","280.55","280.55","280.55","280.55","","-0.23%"
"10/05/2016","281.20","281.20","281.20","281.20","","-0.20%"
"10/04/2016","281.75","281.75","281.75","281.75","","0.28%"
"10/03/2016","280.95","280.95","280.95","280.95","","-1.46%"
"09/30/2016","285.11","285.11","285.11","285.11","","0.49%"
"09/29/2016","283.73","283.73","283.73","283.73","","0.22%"
"09/28/2016","283.12","283.12","283.12","283.12","","-0.60%"
"09/27/2016","284.83","284.83","284.83","284.83","","0.57%"
"09/26/2016","283.22","283.22","283.22","283.22","","-0.76%"
"09/23/2016","285.39","285.39","285.39","285.39","","-0.10%"
"09/22/2016","285.68","285.68","285.68","285.68","","-0.35%"
"09/21/2016","286.69","286.69","286.69","286.69","","-0.81%"
"09/20/2016","289.04","289.04","289.04","289.04","","0.52%"
"09/19/2016","287.55","287.55","287.55","287.55","","-0.97%"
"09/16/2016","290.37","290.37","290.37","290.37","","-1.08%"
"09/15/2016","293.54","293.54","293.54","293.54","","1.39%"
"09/14/2016","289.52","289.52","289.52","289.52","","-0.77%"
"09/13/2016","291.78","291.78","291.78","291.78","","-0.70%"
"09/09/2016","293.83","293.83","293.83","293.83","","-0.13%"
"09/08/2016","294.22","294.22","294.22","294.22","","-1.18%"
"09/07/2016","297.73","297.73","297.73","297.73","","1.82%"
"09/06/2016","292.42","292.42","292.42","292.42","","0.56%"
"09/05/2016","290.78","290.78","290.78","290.78","","-0.22%"
"09/02/2016","291.43","291.43","291.43","291.43","","0.23%"
"09/01/2016","290.76","290.76","290.76","290.76","","0.33%"
"08/31/2016","289.80","289.80","289.80","289.80","","0.73%"
"08/30/2016","287.69","287.69","287.69","287.69","","-0.19%"
"08/29/2016","288.23","288.23","288.23","288.23","","0.15%"
"08/26/2016","287.79","287.79","287.79","287.79","","0.18%"
"08/25/2016","287.26","287.26","287.26","287.26","","0.45%"
"08/24/2016","285.97","285.97","285.97","285.97","","0.61%"
"08/23/2016","284.23","284.23","284.23","284.23","","0.07%"
"08/22/2016","284.03","284.03","284.03","284.03","","0.22%"
"08/19/2016","283.42","283.42","283.42","283.42","","0.83%"
"08/18/2016","281.09","281.09","281.09","281.09","","-0.84%"
"08/17/2016","283.48","283.48","283.48","283.48","","-0.59%"
"08/16/2016","285.16","285.16","285.16","285.16","","-0.22%"
"08/12/2016","285.79","285.79","285.79","285.79","","0.13%"
"08/11/2016","285.43","285.43","285.43","285.43","","-0.56%"
"08/10/2016","287.05","287.05","287.05","287.05","","0.03%"
"08/09/2016","286.97","286.97","286.97","286.97","","-0.30%"
"08/05/2016","287.82","287.82","287.82","287.82","","0.03%"
"08/04/2016","287.73","287.73","287.73","287.73","","-0.55%"
"08/03/2016","289.32","289.32","289.32","289.32","","0.08%"
"08/02/2016","289.10","289.10","289.10","289.10","","-0.35%"
"08/01/2016","290.11","290.11","290.11","290.11","","0.26%"
"07/29/2016","289.36","289.36","289.36","289.36","","0.67%"
"07/28/2016","287.42","287.42","287.42","287.42","","0.02%"
"07/27/2016","287.36","287.36","287.36","287.36","","-0.05%"
"07/26/2016","287.51","287.51","287.51","287.51","","-0.01%"
"07/25/2016","287.53","287.53","287.53","287.53","","-0.47%"
"07/22/2016","288.89","288.89","288.89","288.89","","0.24%"
"07/21/2016","288.19","288.19","288.19","288.19","","0.10%"
"07/20/2016","287.91","287.91","287.91","287.91","","-0.91%"
"07/19/2016","290.56","290.56","290.56","290.56","","1.26%"
"07/18/2016","286.94","286.94","286.94","286.94","","-1.15%"
"07/15/2016","290.29","290.29","290.29","290.29","","-0.03%"
